編號,時間,區,村里,村里代碼,年齡區間,性別,案件類型,總計
ID_00834,105年2月,萬華區,不明,不明,未滿6歲,男,非保護性案件,2
ID_00835,105年2月,萬華區,日祥里,63000070033,65歲以上,男,老人虐待,1
ID_00836,105年2月,萬華區,全德里,63000070026,40-未滿65歲,女,婚姻暴力,1
ID_00837,105年2月,萬華區,和平里,63000070016,65歲以上,男,老人虐待,1
ID_00838,105年2月,萬華區,和德里,63000070024,20-未滿40歲,女,婚姻暴力,1
ID_00839,105年2月,萬華區,柳鄉里,63000070019,20-未滿40歲,女,其他家虐,1
ID_00840,105年2月,萬華區,華江里,63000070018,40-未滿65歲,女,婚姻暴力,1
ID_00841,105年2月,萬華區,菜園里,63000070005,40-未滿65歲,男,其他家虐,1
ID_00842,105年2月,萬華區,新和里,63000070014,65歲以上,女,老人虐待,1
ID_00843,105年2月,萬華區,福星里,63000070001,40-未滿65歲,女,非保護性案件,1
ID_00844,105年3月,士林區,三玉里,63000110033,65歲以上,女,不明,1
ID_00845,105年3月,士林區,不明,不明,12-未滿18歲,女,其他家虐,1
ID_00846,105年3月,士林區,不明,不明,12-未滿18歲,女,非保護性案件,1
ID_00847,105年3月,士林區,不明,不明,12-未滿18歲,男,兒少保護,1
ID_00848,105年3月,士林區,不明,不明,12-未滿18歲,男,非保護性案件,3
ID_00849,105年3月,士林區,不明,不明,18-未滿20歲,女,婚姻暴力,1
ID_00850,105年3月,士林區,不明,不明,18-未滿20歲, ,婚姻暴力,1
ID_00851,105年3月,士林區,不明,不明,20-未滿40歲,女,其他家虐,8
ID_00852,105年3月,士林區,不明,不明,20-未滿40歲,女,婚姻暴力,16
ID_00853,105年3月,士林區,不明,不明,20-未滿40歲,男,婚姻暴力,2
ID_00854,105年3月,士林區,不明,不明,40-未滿65歲,女,老人虐待,1
ID_00855,105年3月,士林區,不明,不明,40-未滿65歲,女,其他家虐,4
ID_00856,105年3月,士林區,不明,不明,40-未滿65歲,女,婚姻暴力,6
ID_00857,105年3月,士林區,不明,不明,40-未滿65歲, ,婚姻暴力,1
ID_00858,105年3月,士林區,不明,不明,40-未滿65歲,男,其他家虐,1
ID_00859,105年3月,士林區,不明,不明,40-未滿65歲,男,婚姻暴力,4
ID_00860,105年3月,士林區,不明,不明,65歲以上,女,老人虐待,2
ID_00861,105年3月,士林區,不明,不明,65歲以上,女,其他家虐,1
ID_00862,105年3月,士林區,不明,不明,65歲以上,男,婚姻暴力,1
ID_00863,105年3月,士林區,不明,不明,6-未滿12歲,男,兒少保護,1
ID_00864,105年3月,士林區,不明,不明,6-未滿12歲,男,非保護性案件,1
ID_00865,105年3月,士林區,不明,不明,未滿6歲,女,非保護性案件,1
ID_00866,105年3月,士林區,不明,不明,未滿6歲,男,非保護性案件,2
ID_00867,105年3月,士林區,天玉里,63000110041,40-未滿65歲,女,其他家虐,1
ID_00868,105年3月,士林區,天福里,63000110036,40-未滿65歲,女,婚姻暴力,1
ID_00869,105年3月,士林區,百齡里,63000110011,20-未滿40歲,男,其他家虐,1
ID_00870,105年3月,士林區,岩山里,63000110025,40-未滿65歲,女,婚姻暴力,1
ID_00871,105年3月,士林區,承德里,63000110012,20-未滿40歲,女,婚姻暴力,1
ID_00872,105年3月,士林區,社新里,63000110020,40-未滿65歲,男,其他家虐,1
ID_00873,105年3月,士林區,後港里,63000110008,20-未滿40歲,男,婚姻暴力,1
ID_00874,105年3月,士林區,富光里,63000110016,40-未滿65歲,女,其他家虐,2
ID_00875,105年3月,士林區,菁山里,63000110047,40-未滿65歲,女,婚姻暴力,1
ID_00876,105年3月,士林區,新安里,63000070021,6-未滿12歲,男,非保護性案件,1
ID_00877,105年3月,士林區,葫蘆里,63000110017,20-未滿40歲,男,其他家虐,1
ID_00878,105年3月,士林區,福中里,63000110009,65歲以上,男,老人虐待,1
ID_00879,105年3月,士林區,福安里,63000110023,40-未滿65歲,男,其他家虐,1
ID_00880,105年3月,士林區,福德里,63000110004,40-未滿65歲,女,婚姻暴力,1
ID_00881,105年3月,士林區,福德里,63000110004,40-未滿65歲,男,婚姻暴力,1
ID_00882,105年3月,士林區,福德里,63000110004,65歲以上,女,老人虐待,1
ID_00883,105年3月,士林區,德華里,63000110028,20-未滿40歲,女,其他家虐,1
ID_00884,105年3月,士林區,德華里,63000110028,20-未滿40歲,男,婚姻暴力,1
ID_00885,105年3月,士林區,德華里,63000110028,40-未滿65歲,女,其他家虐,1
ID_00886,105年3月,大同區,不明,不明,12-未滿18歲,女,其他家虐,2
ID_00887,105年3月,大同區,不明,不明,12-未滿18歲,男,兒少保護,1
ID_00888,105年3月,大同區,不明,不明,20-未滿40歲,女,其他家虐,3
ID_00889,105年3月,大同區,不明,不明,20-未滿40歲,女,非保護性案件,2
ID_00890,105年3月,大同區,不明,不明,20-未滿40歲,女,婚姻暴力,11
ID_00891,105年3月,大同區,不明,不明,20-未滿40歲, ,婚姻暴力,1
ID_00892,105年3月,大同區,不明,不明,20-未滿40歲,男,其他家虐,2
ID_00893,105年3月,大同區,不明,不明,20-未滿40歲,男,婚姻暴力,1
ID_00894,105年3月,大同區,不明,不明,40-未滿65歲,女,其他家虐,6
ID_00895,105年3月,大同區,不明,不明,40-未滿65歲,女,非保護性案件,3
ID_00896,105年3月,大同區,不明,不明,40-未滿65歲,女,婚姻暴力,11
ID_00897,105年3月,大同區,不明,不明,40-未滿65歲,男,其他家虐,4
ID_00898,105年3月,大同區,不明,不明,40-未滿65歲,男,非保護性案件,1
ID_00899,105年3月,大同區,不明,不明,40-未滿65歲,男,婚姻暴力,6
ID_00900,105年3月,大同區,不明,不明,65歲以上,女,老人虐待,1
ID_00901,105年3月,大同區,不明,不明,65歲以上,女,其他家虐,1
ID_00902,105年3月,大同區,不明,不明,65歲以上,女,非保護性案件,1
ID_00903,105年3月,大同區,不明,不明,65歲以上,女,婚姻暴力,1
ID_00904,105年3月,大同區,不明,不明,65歲以上,男,其他家虐,1
ID_00905,105年3月,大同區,不明,不明,65歲以上,男,婚姻暴力,2
ID_00906,105年3月,大同區,不明,不明,未滿6歲,男,兒少保護,2
ID_00907,105年3月,大同區,不明,不明,未滿6歲,男,婚姻暴力,1
ID_00908,105年3月,大同區,玉泉里,63000060001,40-未滿65歲,男,婚姻暴力,1
ID_00909,105年3月,大同區,光能里,63000060008,20-未滿40歲,女,其他家虐,1
ID_00910,105年3月,大同區,光能里,63000060008,40-未滿65歲,男,其他家虐,1
ID_00911,105年3月,大同區,至聖里,63000060022,20-未滿40歲,女,非保護性案件,1
ID_00912,105年3月,大同區,建功里,63000060003,20-未滿40歲,女,其他家虐,1
ID_00913,105年3月,大同區,國順里,63000060017,40-未滿65歲,女,非保護性案件,1
ID_00914,105年3月,大同區,景星里,63000060014,40-未滿65歲,女,其他家虐,1
ID_00915,105年3月,大同區,景星里,63000060014,65歲以上,男,老人虐待,1
ID_00916,105年3月,大同區,隆和里,63000060015,40-未滿65歲,男,婚姻暴力,1
ID_00917,105年3月,大同區,蓬萊里,63000060016,40-未滿65歲,男,婚姻暴力,1
ID_00918,105年3月,大安區,不明,不明,12-未滿18歲,女,兒少保護,1
ID_00919,105年3月,大安區,不明,不明,12-未滿18歲,女,非保護性案件,1
ID_00920,105年3月,大安區,不明,不明,12-未滿18歲, ,兒少保護,1
ID_00921,105年3月,大安區,不明,不明,20-未滿40歲,女,其他家虐,3
ID_00922,105年3月,大安區,不明,不明,20-未滿40歲,女,婚姻暴力,13
ID_00923,105年3月,大安區,不明,不明,20-未滿40歲,男,婚姻暴力,1
ID_00924,105年3月,大安區,不明,不明,40-未滿65歲,女,其他家虐,6
ID_00925,105年3月,大安區,不明,不明,40-未滿65歲,女,婚姻暴力,4
ID_00926,105年3月,大安區,不明,不明,40-未滿65歲,男,其他家虐,3
ID_00927,105年3月,大安區,不明,不明,40-未滿65歲,男,婚姻暴力,1
ID_00928,105年3月,大安區,不明,不明,65歲以上,女,老人虐待,6
ID_00929,105年3月,大安區,不明,不明,65歲以上,女,兒少保護,1
ID_00930,105年3月,大安區,不明,不明,65歲以上,女,婚姻暴力,1
ID_00931,105年3月,大安區,不明,不明,65歲以上,男,婚姻暴力,2
ID_00932,105年3月,大安區,不明,不明,6-未滿12歲,女,非保護性案件,1
ID_00933,105年3月,大安區,不明,不明,未滿6歲,男,非保護性案件,1
ID_00934,105年3月,大安區,仁愛里,63000030005,65歲以上,女,老人虐待,1
ID_00935,105年3月,大安區,光武里,63000030010,20-未滿40歲,女,婚姻暴力,1
ID_00936,105年3月,大安區,光武里,63000030010,40-未滿65歲,女,婚姻暴力,1
ID_00937,105年3月,大安區,光武里,63000030010,40-未滿65歲,男,婚姻暴力,1
ID_00938,105年3月,大安區,光信里,63000030056,18-未滿20歲,女,其他家虐,1
ID_00939,105年3月,大安區,全安里,63000030035,40-未滿65歲,女,其他家虐,1
ID_00940,105年3月,大安區,全安里,63000030035,6-未滿12歲,男,兒少保護,2
ID_00941,105年3月,大安區,住安里,63000030029,20-未滿40歲,女,非保護性案件,1
ID_00942,105年3月,大安區,住安里,63000030029,65歲以上,女,老人虐待,1
ID_00943,105年3月,大安區,法治里,63000030034,40-未滿65歲,女,其他家虐,1
ID_00944,105年3月,大安區,建倫里,63000030050,40-未滿65歲,女,其他家虐,1
ID_00945,105年3月,大安區,通化里,63000030031,20-未滿40歲,女,婚姻暴力,1
ID_00946,105年3月,大安區,通化里,63000030031,65歲以上,女,婚姻暴力,1
ID_00947,105年3月,大安區,敦安里,63000030051,20-未滿40歲,女,婚姻暴力,1
ID_00948,105年3月,大安區,華聲里,63000030054,20-未滿40歲,男,其他家虐,1
ID_00949,105年3月,大安區,群賢里,63000030036,20-未滿40歲,女,婚姻暴力,1
ID_00950,105年3月,大安區,群賢里,63000030036,40-未滿65歲,女,其他家虐,1
ID_00951,105年3月,大安區,誠安里,63000030009,20-未滿40歲,女,婚姻暴力,1
ID_00952,105年3月,大安區,德安里,63000030001,12-未滿18歲,男,兒少保護,1
ID_00953,105年3月,大安區,德安里,63000030001,40-未滿65歲,女,其他家虐,1
ID_00954,105年3月,大安區,黎元里,63000030046,20-未滿40歲,女,婚姻暴力,1
ID_00955,105年3月,大安區,黎元里,63000030046,40-未滿65歲,女,非保護性案件,1
ID_00956,105年3月,大安區,黎和里,63000030048,20-未滿40歲,女,婚姻暴力,1
ID_00957,105年3月,大安區,黎和里,63000030048,40-未滿65歲,女,其他家虐,1
ID_00958,105年3月,大安區,黎和里,63000030048,未滿6歲,女,其他家虐,1
ID_00959,105年3月,大安區,學府里,63000030057,12-未滿18歲,男,兒少保護,1
ID_00960,105年3月,大安區,學府里,63000030057,6-未滿12歲,男,兒少保護,1
ID_00961,105年3月,大安區,錦泰里,63000030020,65歲以上,女,婚姻暴力,1
ID_00962,105年3月,大安區,龍生里,63000030028,40-未滿65歲,女,其他家虐,1
ID_00963,105年3月,大安區,龍安里,63000030015,20-未滿40歲,女,其他家虐,1
ID_00964,105年3月,大安區,龍泉里,63000030012,20-未滿40歲,女,婚姻暴力,2
ID_00965,105年3月,大安區,龍淵里,63000030040,未滿6歲,女,兒少保護,1
ID_00966,105年3月,大安區,龍雲里,63000030027,40-未滿65歲,女,其他家虐,1
ID_00967,105年3月,不明,不明,不明,12-未滿18歲,女,兒少保護,1
ID_00968,105年3月,不明,不明,不明,12-未滿18歲,女,其他家虐,3
ID_00969,105年3月,不明,不明,不明,12-未滿18歲,男,兒少保護,2
ID_00970,105年3月,不明,不明,不明,12-未滿18歲,男,其他家虐,1
ID_00971,105年3月,不明,不明,不明,12-未滿18歲,男,非保護性案件,1
ID_00972,105年3月,不明,不明,不明,18-未滿20歲,女,其他家虐,1
ID_00973,105年3月,不明,不明,不明,20-未滿40歲,女,其他家虐,8
ID_00974,105年3月,不明,不明,不明,20-未滿40歲,女,非保護性案件,2
ID_00975,105年3月,不明,不明,不明,20-未滿40歲,女,婚姻暴力,12
ID_00976,105年3月,不明,不明,不明,20-未滿40歲,男,其他家虐,5
ID_00977,105年3月,不明,不明,不明,40-未滿65歲,女,其他家虐,5
ID_00978,105年3月,不明,不明,不明,40-未滿65歲,女,非保護性案件,3
ID_00979,105年3月,不明,不明,不明,40-未滿65歲,女,婚姻暴力,10
ID_00980,105年3月,不明,不明,不明,40-未滿65歲, ,婚姻暴力,1
ID_00981,105年3月,不明,不明,不明,40-未滿65歲,男,其他家虐,4
ID_00982,105年3月,不明,不明,不明,65歲以上,女,老人虐待,2
ID_00983,105年3月,不明,不明,不明,65歲以上,女,非保護性案件,1
ID_00984,105年3月,不明,不明,不明,65歲以上,女,婚姻暴力,2
ID_00985,105年3月,不明,不明,不明,65歲以上, ,其他家虐,1
ID_00986,105年3月,不明,不明,不明,65歲以上, ,非保護性案件,6
ID_00987,105年3月,不明,不明,不明,65歲以上,男,兒少保護,1
ID_00988,105年3月,不明,不明,不明,6-未滿12歲,女,兒少保護,1
ID_00989,105年3月,不明,不明,不明,6-未滿12歲,女,其他家虐,1
ID_00990,105年3月,不明,不明,不明,未滿6歲,女,兒少保護,2
ID_00991,105年3月,不明,不明,不明,未滿6歲,男,兒少保護,3
ID_00992,105年3月,不明,不明,不明,未滿6歲,男,非保護性案件,2
ID_00993,105年3月,中山區,不明,不明,12-未滿18歲,女,兒少保護,1
ID_00994,105年3月,中山區,不明,不明,12-未滿18歲,女,其他家虐,1
ID_00995,105年3月,中山區,不明,不明,18-未滿20歲,女,其他家虐,1
ID_00996,105年3月,中山區,不明,不明,18-未滿20歲,男,其他家虐,1
ID_00997,105年3月,中山區,不明,不明,20-未滿40歲,女,其他家虐,3
ID_00998,105年3月,中山區,不明,不明,20-未滿40歲,女,非保護性案件,1
ID_00999,105年3月,中山區,不明,不明,20-未滿40歲,女,婚姻暴力,18
ID_01000,105年3月,中山區,不明,不明,20-未滿40歲,男,其他家虐,2
